Employee_id,How satisfied are you with your current role and responsibilities?,How supported do you feel by your manager and team?,How do you feel about your opportunities for career growth and learning?,How was your overall work environment this month?,Do you get enough breaks or downtime during work?,How_satisfied_are_you_with_you_sentiment,How_satisfied_are_you_with_you_score,How_satisfied_are_you_with_you_confidence,How_supported_do_you_feel_by_y_sentiment,How_supported_do_you_feel_by_y_score,How_supported_do_you_feel_by_y_confidence,How_do_you_feel_about_your_opp_sentiment,How_do_you_feel_about_your_opp_score,How_do_you_feel_about_your_opp_confidence,How_was_your_overall_work_envi_sentiment,How_was_your_overall_work_envi_score,How_was_your_overall_work_envi_confidence,Do_you_get_enough_breaks_or_do_sentiment,Do_you_get_enough_breaks_or_do_score,Do_you_get_enough_breaks_or_do_confidence,Overall_Sentiment,Avg_Sentiment_Score,Avg_Confidence_Score
1274,"The role has lost its excitement for me. Every day feels like a repetition of the last. I’m not learning anything new or contributing in a meaningful way. Even when I perform well, it goes unnoticed. I feel drained and unmotivated most of the time. I wish there were better opportunities to grow or switch tasks.","I feel valued because my manager invests time in understanding my challenges. They offer guidance that’s practical and kind. The team communicates clearly, which prevents confusion and unnecessary stress. Everyone contributes equally, and that fairness builds mutual respect. It’s one of the most supportive groups I’ve ever worked with.",I appreciate how open the organization is to employee development. My manager regularly discusses my growth and assigns new tasks to build my strengths. I’ve attended skill-based sessions that have made a real difference in my performance. The learning resources available are fantastic. It’s a place where you can truly evolve.,"This month has been one of the best so far. The work environment felt genuinely positive, and everyone on the team was collaborative and encouraging. Communication flowed smoothly, and even during stressful days, people supported each other. My manager kept the atmosphere light yet focused, which made a big difference. It was great to see everyone motivated and in sync. I truly felt like part of a team that enjoys working together.","I get some downtime here and there, depending on my tasks. My manager is fair about letting people rest, but deadlines often interfere. It’s up to us to make time for breaks. I don’t feel overworked, but I’m not very relaxed either. It’s fine for now.",NEGATIVE,-0.5,0.6338012218475342,POSITIVE,1.0,0.8333039283752441,POSITIVE,1.0,0.574612557888031,POSITIVE,1.0,0.9080554246902466,NEUTRAL,0.0,0.6562562584877014,POSITIVE,0.5,0.7212
1282,"I’m really unhappy with how my job has turned out. When I first joined, I had high hopes, but now it feels repetitive and dull. There’s no clear direction from management, and communication is poor. I don’t feel challenged or appreciated anymore. It’s hard to find motivation when the work feels meaningless.","I think the support I receive is fair but forgettable. My manager is approachable in theory, though I often have to wait for responses. My team is easy to work with, but we mostly stick to our own tasks. There’s no real conflict, but also no real sense of unity. It’s okay—steady but emotionally flat.","The growth opportunities here are okay, but not particularly exciting. I’ve learned a few new skills, but most of the time, I’m just refining what I already know. My manager encourages improvement but doesn’t really create a roadmap for it. There’s potential to grow, but it’s mostly self-driven. It’s not a bad experience overall, just somewhat passive.","This month was average for me at work. The team was cooperative but not very interactive. My manager communicated expectations clearly but didn’t go beyond that. The overall mood was neutral—professional, but not lively. It’s been steady, just lacking energy.","The break schedule isn’t very fixed, but it’s flexible enough. My manager doesn’t interfere as long as deadlines are met. The problem is, the workload often makes it hard to take proper downtime. I end up working through my break some days. It’s acceptable, but could be better organized.",NEGATIVE,-0.5,0.6464757323265076,NEUTRAL,0.0,0.6999353170394897,NEUTRAL,0.0,0.8111947774887085,NEUTRAL,0.0,0.5588133931159973,NEUTRAL,0.0,0.691720187664032,NEUTRAL,-0.1,0.6816
1298,"I think I’m somewhere in the middle regarding satisfaction. My duties are manageable, but I don’t feel like I’m learning much anymore. It’s a role that pays the bills and keeps me busy, but I’m not passionate about it. The environment is pleasant, though, which makes it tolerable. I just wish it were more engaging.","My manager doesn’t seem invested in my development at all. There’s no guidance, no feedback, and no acknowledgment of hard work. The team feels fragmented, with each person just doing their own thing. I’ve stopped expecting help because it rarely comes when needed. It’s disheartening to feel like no one really cares about your progress.","I don’t think the organization cares much about personal growth. There’s no feedback, no mentorship, and no training that actually helps me improve. My manager only focuses on deadlines, not on developing people. I’ve learned very little since I joined, which is demoralizing. It feels like I’m just filling a position, not building a career.","It’s been an okay month in terms of workplace atmosphere. The team worked together reasonably well, though everyone seemed preoccupied. My manager was supportive but not very interactive. There weren’t any major conflicts or issues. It was comfortable enough to get work done but lacked any excitement.","I’m unsatisfied because my tasks feel disconnected from the company’s goals. I don’t see how my work makes any real impact. The lack of clarity and feedback from management makes it worse. I try to stay positive, but it’s difficult when motivation is so low. I feel like I’m just filling time rather than contributing.",NEUTRAL,0.0,0.7689980864524841,NEGATIVE,-1.0,0.5262913107872009,NEGATIVE,-0.5,0.6034446358680725,NEUTRAL,0.0,0.774227499961853,NEGATIVE,-0.5,0.609104573726654,NEGATIVE,-0.4,0.6564
1299,"I’m fine with my responsibilities, though I wouldn’t call them exciting. I appreciate the steady flow of work, but it doesn’t really push me out of my comfort zone. The tasks feel repetitive, and it’s easy to lose motivation. I like the people I work with, which makes things easier, but the work itself could be more engaging.","I think the support I receive is fair but forgettable. My manager is approachable in theory, though I often have to wait for responses. My team is easy to work with, but we mostly stick to our own tasks. There’s no real conflict, but also no real sense of unity. It’s okay—steady but emotionally flat.","It’s frustrating that the company doesn’t seem to care about upskilling employees. There are no training sessions, and we’re rarely encouraged to take on new responsibilities. My manager is always busy and doesn’t prioritize mentoring. I feel like I’m not learning anything meaningful. The lack of growth is one of the main reasons I’ve started reconsidering my role here.","I found the work atmosphere this month to be draining. There was constant stress with very little appreciation or encouragement. My manager didn’t acknowledge the team’s efforts, which made motivation plummet. The office felt heavy and silent most days. It’s difficult to work productively in such an uninspiring space. I’ve been counting down days hoping for change.",I get enough time to relax and reset during my day. The company culture encourages small breaks to keep our energy levels high. My manager trusts us to manage our schedules without micromanaging. It’s refreshing to have that level of trust. These short breaks make me more productive overall. I feel content and balanced at work.,NEUTRAL,0.0,0.7363243699073792,NEUTRAL,0.0,0.6999353170394897,NEGATIVE,-0.5,0.6115887761116028,NEGATIVE,-0.5,0.6464969515800476,POSITIVE,1.0,0.5376567244529724,NEUTRAL,0.0,0.6464
1327,"I’ve lost the enthusiasm I once had for this job. The work has become repetitive, and there’s no excitement or reward in completing tasks anymore. I feel like I’m stuck doing the same thing with no chance of growth. It’s demoralizing to put in effort without acknowledgment. I honestly don’t feel satisfied with my role anymore.","I think the support I receive is fair but forgettable. My manager is approachable in theory, though I often have to wait for responses. My team is easy to work with, but we mostly stick to our own tasks. There’s no real conflict, but also no real sense of unity. It’s okay—steady but emotionally flat.","The career growth here feels moderate. There are times when I get meaningful projects, but at other times, I feel stagnant. My manager gives general guidance but no clear direction on advancement. The company talks a lot about growth but doesn’t always implement it effectively. Still, I’m gaining experience, which I appreciate.","The workplace was peaceful this month, though not very engaging. Everyone was doing their part without much social interaction. My manager was professional but distant. Communication was clear but minimal. It was a quiet, steady month without major challenges or excitement.","Yes, I’m satisfied with the breaks and downtime I get during work hours. My manager respects personal time and never rushes people unnecessarily. The flexibility helps maintain focus and prevents burnout. I feel comfortable managing my energy throughout the day. It’s been one of the best aspects of working here. I appreciate this balance a lot.",NEGATIVE,-0.5,0.5198166966438293,NEUTRAL,0.0,0.6999353170394897,NEUTRAL,0.0,0.6572980880737305,NEUTRAL,0.0,0.53237384557724,POSITIVE,1.0,0.5744468569755554,NEUTRAL,0.1,0.5968
1333,"My job feels like a constant grind with little reward. The workload is heavy, and there’s no recognition for the effort I put in. It’s hard to stay enthusiastic when everything feels transactional. I don’t see opportunities for growth or improvement. Most days, it’s just about surviving until the next weekend.","I’ve tried to communicate with my manager about workload issues, but nothing ever changes. It feels like my concerns aren’t being taken seriously. My coworkers are friendly on the surface but not actually supportive when it matters. The environment feels disconnected, and teamwork barely exists. It’s demoralizing to constantly feel unheard and unseen.","I think the company tries to provide growth opportunities, but they aren’t always relevant to my role. My manager encourages us to upskill, but there’s little practical guidance. Most of my learning happens through trial and error on the job. It’s a fair environment, though not particularly inspiring. I feel comfortable, just not growing rapidly.","I really liked the way things went this month. The office energy was positive, and the collaboration across teams was smooth. My manager encouraged us to take initiative, which boosted confidence. The work felt purposeful and organized. Everyone supported one another, making even busy days enjoyable. It’s been a very healthy work atmosphere.",The work schedule gives me plenty of time to recharge. My manager ensures that we don’t overexert ourselves during busy days. Short breaks and small team pauses are encouraged. It really helps me maintain focus and creativity. I feel more balanced now than I have in other jobs. It’s been a wonderful experience overall.,NEGATIVE,-0.5,0.5922410488128662,NEGATIVE,-0.5,0.559482216835022,NEUTRAL,0.0,0.7060858011245728,POSITIVE,1.0,0.6807689666748047,POSITIVE,1.0,0.714447021484375,NEUTRAL,0.2,0.6506
1370,"I feel unsatisfied because my role doesn’t make use of my potential. I’m capable of doing much more, but the work I’m given is monotonous and uninspiring. It’s hard to stay engaged when there’s no sense of challenge or growth. I’ve tried expressing my concerns, but they don’t seem to make a difference. It’s becoming increasingly frustrating to stay motivated.","I feel unsupported because I rarely get feedback from my manager. It’s hard to know whether I’m meeting expectations or not. My coworkers are nice but not particularly cooperative. When deadlines are tight, everyone fends for themselves. There’s no real sense of unity or encouragement here.","I’d describe the learning culture as decent but unstructured. There’s no clear plan for personal development, so I mostly rely on self-learning. My manager gives occasional suggestions, though they’re general. I feel like I’m improving, but slowly. It’s a neutral kind of progress.","I’d describe the office environment this month as calm and balanced, though somewhat disengaged. My manager kept things organized but didn’t interact much with the team. Everyone seemed to work in silos, completing tasks quietly. It was efficient, but it lacked energy. Overall, it was neutral and manageable.","The lack of breaks here is concerning. There’s this unspoken expectation to always be “available.” My manager doesn’t say it directly, but people who rest are seen as less committed. It’s stressful to work under that kind of pressure. I feel burned out and disconnected. It’s becoming too much to handle.",NEGATIVE,-0.5,0.6952645182609558,NEUTRAL,0.0,0.4595974087715149,NEUTRAL,0.0,0.6193719506263733,NEUTRAL,0.0,0.6610801219940186,NEGATIVE,-0.5,0.533344566822052,NEUTRAL,-0.2,0.5937
1396,"My role challenges me in just the right way — not too overwhelming, but enough to keep me on my toes. I love the freedom I have to make decisions and contribute ideas. The team is encouraging, and the overall culture is positive. I feel like I’m growing both professionally and personally. This is definitely one of the most satisfying jobs I’ve had.","I rarely feel like I can approach my manager with questions. They often appear too busy to talk or seem impatient when I ask for clarification. My team members are helpful occasionally, but only when it suits them. It’s frustrating to not have consistent support. I feel disconnected and undervalued in this setup.","I think the company has potential for growth, though it depends a lot on individual initiative. There are resources available, but you have to seek them out yourself. My manager occasionally mentions training, but it’s rarely followed up. I do feel like I’ve grown a bit, but not as much as I expected. It’s an average environment for learning.","The environment this month was calm but a bit monotonous. Everyone focused on their individual tasks, and there wasn’t much team engagement. My manager communicated when needed but didn’t initiate much discussion. The workflow was organized, though a little rigid. Overall, it was fine—nothing too positive or negative.","I get some time to unwind during the day, but not always enough. My manager doesn’t restrict breaks, but there’s often too much going on to actually take one. It’s not a toxic setup, just busy. I manage by taking short pauses when possible. It’s okay, just not ideal.",POSITIVE,1.0,0.7535000443458557,NEGATIVE,-0.5,0.6312551498413086,NEUTRAL,0.0,0.7239238619804382,NEUTRAL,0.0,0.5105417966842651,NEUTRAL,0.0,0.8406990766525269,NEUTRAL,0.1,0.692
1443," I feel very satisfied with my current role because it challenges me in the right ways and allows me to keep learning. Every project I take on helps me develop new skills and gain confidence in my abilities. My responsibilities are clearly defined, but I also have the freedom to take initiative when needed. I love the balance between independence and teamwork here. It’s motivating to know that my work has a visible impact on our goals.","I often feel like I’m working in a vacuum. My manager gives little to no guidance, and the team rarely communicates outside of meetings. It’s hard to stay motivated when you feel disconnected from everyone. I’ve brought up concerns before, but they go unanswered. The lack of feedback makes it feel like my work doesn’t matter.","I feel quite disappointed with the lack of learning opportunities. My role has become monotonous, and I’m not developing new skills. Whenever I bring up the topic of growth, my manager gives vague responses but no real action follows. There are no training sessions or courses available to help employees progress. I feel like I’m just doing the same thing every day without moving forward.","The overall environment this month has been positive and steady. My team handled pressure gracefully, and the manager was supportive throughout. There was clear communication and mutual respect across all levels. Even when things got busy, the tone stayed calm and constructive. It made working together much easier and more enjoyable. I hope this continues in the coming months.","I’m quite happy with how breaks are managed in our team. My manager trusts us to know when we need to step away. There’s no pressure to be glued to our desks all day. This flexibility helps maintain focus and creativity. I find myself more energized and engaged because of it. It’s a healthy, balanced environment.",POSITIVE,1.0,0.6746523976325989,NEGATIVE,-0.5,0.6226415634155273,NEGATIVE,-0.5,0.6721196174621582,POSITIVE,0.5,0.5393786430358887,POSITIVE,1.0,0.6489540934562683,POSITIVE,0.3,0.6315
1445,"The job is fine — not too hard, not too easy. I’ve settled into the routine, and it’s become predictable. While I don’t mind the work, I do feel a lack of excitement or purpose at times. The responsibilities are fair, but they don’t inspire me much. It’s a balanced experience overall, but I wouldn’t say I’m passionate about it.","The level of support I receive here exceeds my expectations. My manager leads by example—calm, respectful, and always willing to help. My colleagues reflect that same attitude, making teamwork seamless. Even under pressure, the team maintains unity and humor. It’s one of the most uplifting work cultures I’ve experienced.",I’m very happy with the way learning and growth are prioritized here. My manager encourages me to explore different areas beyond my immediate role. I’ve developed both leadership and technical skills through diverse assignments. The feedback I receive is always constructive and aimed at improvement. It’s an environment that truly inspires development.,"The office energy this month was outstanding. People seemed more connected and supportive of one another. My manager encouraged us to celebrate small wins, which boosted team spirit. Communication was clear and open, reducing unnecessary stress. It felt like everyone was aligned toward common goals. I’d say it was one of the most harmonious months so far.",Breaks are rare and usually cut short. There’s always an urgent email or meeting that pops up. My manager doesn’t acknowledge how exhausting it gets. Even lunch feels rushed most days. It’s a constant cycle of stress and fatigue. I’m seriously feeling worn down by this routine.,NEUTRAL,0.0,0.773173451423645,POSITIVE,1.0,0.8573111891746521,POSITIVE,1.0,0.8187214732170105,POSITIVE,1.0,0.7600027322769165,NEGATIVE,-0.5,0.5047879219055176,POSITIVE,0.5,0.7428
1462,,,,,,,,,,,,,,,,,,,,,NEUTRAL,0.0,0.0
